3009,76
3381,76
2532,75
2890,75
3259,75
3302,75
4765,75
1254,74
1694,74
2189,74
2512,74
3898,74
1117,73
1118,73
1955,73
2332,73
3319,73
3474,73
4061,73
5001,73
6069,73
318,72
620,72
873,72
2106,72
614,71
1047,71
2535,71
2958,71
3008,71
3808,71
2679,70
2695,70
3252,70
495,69
2308,69
2478,69
3031,69
3658,69
129,68
1196,68
1672,68
1973,68
3537,68
4767,68
964,67
2231,67
3445,67
3831,67
4359,67
4396,67
4580,67
6423,67
29,66
1595,66
3038,66
4349,66
217,65
573,65
1150,65
1622,65
2426,65
3324,65
814,64
1217,64
2236,64
338,63
1081,63
1132,63
1141,63
1221,63
1570,63
2647,63
5496,63
198,62
1961,62
2067,62
2094,62
2752,62
4640,62
6933,62
253,61
1163,61
1866,61
2465,61
2672,61
2905,61
3214,61
3699,61
5312,61
5445,61
758,60
1548,60
2448,60
2783,60
2920,60
3479,60
872,59
1556,59
2642,59
2709,59
3625,59
4865,59
178,58
410,58
793,58
1565,58
1738,58
2087,58
2550,58
3932,58
5491,58
11,57
175,57
265,57
1080,57
2487,57
3414,57
3631,57
4001,57
4218,57
6229,57
177,56
331,56
379,56
918,56
1298,56
2480,56
4456,56
5187,56
83,55
91,55
1126,55
2161,55
4047,55
3662,54
3959,54
4370,54
5442,54
468,53
2075,53
2501,53
2704,53
2723,53
3455,53
4169,53
6548,53
24,52
287,52
458,52
1250,52
1935,52
1949,52
2159,52
2377,52
2631,52
3007,52
3389,52
4542,52
6408,52
140,51
554,51
979,51
1281,51
2299,51
3053,51
4549,51
6140,51
409,50
550,50
601,50
866,50
907,50
1959,50
2740,50
3221,50
3338,50
4893,50
434,49
570,49
602,49
2793,49
3129,49
3304,49
3451,49
3852,49
5674,49
842,48
1736,48
2002,48
2468,48
2720,48
2746,48
2805,48
3638,48
3817,48
4316,48
5063,48
7202,48
771,47
1473,47
2447,47
2524,47
3033,47
3657,47
5083,47
5330,47
59,46
1244,46
2146,46
2372,46
2998,46
3336,46
3534,46
3619,46
3741,46
3833,46
5489,46
230,45
317,45
688,45
1640,45
2529,45
2968,45
3162,45
4202,45
4220,45
4232,45
4495,45
5193,45
6552,45
115,44
752,44
1153,44
1645,44
2213,44
2882,44
3829,44
5630,44
5774,44
5816,44
6192,44
6421,44
222,43
340,43
363,43
371,43
1036,43
1113,43
2119,43
2721,43
2759,43
2950,43
5004,43
684,42
1320,42
1333,42
1394,42
1641,42
2658,42
4097,42
4430,42
72,41
79,41
153,41
176,41
457,41
1305,41
1405,41
1643,41
2026,41
3839,41
3854,41
3882,41
4682,41
5182,41
5307,41
7120,41
563,40
744,40
856,40
1013,40
1526,40
1773,40
2982,40
5261,40
5811,40
124,39
654,39
877,39
1064,39
1404,39
1594,39
2380,39
2638,39
2643,39
2795,39
3034,39
3169,39
3208,39
4472,39
4517,39
4771,39
5189,39
5260,39
6280,39
6582,39
422,38
1287,38
1770,38
2611,38
2766,38
2934,38
3190,38
3355,38
3865,38
4170,38
5008,38
211,37
220,37
599,37
750,37
790,37
1106,37
1197,37
1282,37
1574,37
1719,37
1971,37
2362,37
2461,37
2508,37
2570,37
3416,37
3656,37
4168,37
4321,37
4596,37
5438,37
6083,37
6201,37
6374,37
35,36
229,36
329,36
1327,36
3362,36
4122,36
4147,36
4338,36
4666,36
4692,36
4802,36
4872,36
5622,36
5729,36
5765,36
6166,36
6264,36
189,35
1509,35
1585,35
1912,35
1941,35
2443,35
2936,35
2983,35
3370,35
4131,35
6012,35
6294,35
6529,35
126,34
1242,34
1675,34
2796,34
3076,34
3496,34
5048,34
5197,34
5234,34
5493,34
5579,34
5703,34
6039,34
190,33
523,33
581,33
1559,33
1841,33
2773,33
2820,33
2829,33
2889,33
3680,33
3933,33
4890,33
5544,33
445,32
547,32
650,32
922,32
1267,32
2145,32
2194,32
2307,32
2792,32
3483,32
3597,32
4305,32
4356,32
4575,32
4728,32
5278,32
6085,32
6885,32
271,31
600,31
765,31
1034,31
1321,31
1497,31
1749,31
1869,31
1942,31
2173,31
2326,31
3686,31
3858,31
3887,31
4066,31
4488,31
4726,31
4994,31
5426,31
5570,31
977,30
1186,30
1619,30
1621,30
1713,30
1970,30
1980,30
1995,30
2129,30
2451,30
3818,30
4555,30
6043,30
6093,30
6159,30
6464,30
470,29
930,29
1223,29
1340,29
1534,29
2402,29
2794,29
2953,29
3279,29
3886,29
4501,29
5069,29
5338,29
5483,29
71,28
169,28
184,28
1130,28
1203,28
1286,28
1433,28
1924,28
2074,28
2343,28
2630,28
2774,28
3591,28
3726,28
4293,28
5088,28
5099,28
5669,28
6523,28
2,27
22,27
118,27
437,27
463,27
746,27
1001,27
1137,27
1164,27
1868,27
1908,27
1997,27
2418,27
2729,27
3398,27
3580,27
3851,27
3954,27
4223,27
4664,27
4860,27
5122,27
5839,27
6895,27
167,26
617,26
1091,26
1633,26
1729,26
2023,26
2339,26
2366,26
2475,26
2491,26
2620,26
4289,26
4556,26
4645,26
5561,26
5995,26
6335,26
319,25
325,25
448,25
549,25
569,25
1762,25
1951,25
2091,25
2411,25
2488,25
2520,25
2644,25
2846,25
2996,25
3118,25
3182,25
3285,25
3890,25
4339,25
5130,25
5270,25
5466,25
5516,25
5673,25
6269,25
6756,25
6861,25
257,24
394,24
589,24
773,24
1213,24
1363,24
1466,24
1886,24
2268,24
2818,24
2970,24
3022,24
3099,24
3301,24
3372,24
3801,24
4196,24
4237,24
4323,24
4659,24
5492,24
6110,24
6311,24
204,23
274,23
292,23
500,23
513,23
682,23
692,23
795,23
1086,23
1348,23
1530,23
1571,23
1596,23
1630,23
1887,23
2043,23
2059,23
2090,23
3286,23
3292,23
3348,23
3411,23
3811,23
3893,23
4091,23
5196,23
6106,23
6249,23
41,22
524,22
548,22
711,22
1014,22
1033,22
1245,22
1697,22
2078,22
2082,22
2266,22
2530,22
2735,22
3725,22
3755,22
3961,22
4243,22
4513,22
4827,22
5183,22
5221,22
5585,22
5901,22
6400,22
6425,22
6550,22
6705,22
6892,22
7374,22
38,21
552,21
583,21
626,21
917,21
1010,21
1206,21
1311,21
1539,21
1930,21
2032,21
2088,21
2139,21
2162,21
2215,21
2510,21
2587,21
2610,21
2824,21
2863,21
2943,21
3247,21
3282,21
3643,21
4124,21
4342,21
4424,21
4469,21
4601,21
5216,21
5488,21
5560,21
5614,21
5878,21
6134,21
6369,21
228,20
595,20
916,20
1176,20
1402,20
1406,20
1975,20
2533,20
2812,20
2917,20
2932,20
2990,20
3070,20
3756,20
4068,20
4089,20
4129,20
4655,20
4773,20
4911,20
5206,20
5243,20
5441,20
5457,20
5621,20
5994,20
161,19
295,19
386,19
566,19
703,19
798,19
1072,19
1353,19
1487,19
1523,19
1558,19
1671,19
1747,19
2182,19
2335,19
2582,19
2682,19
2839,19
2941,19
2949,19
3063,19
3134,19
3157,19
3751,19
3917,19
4139,19
4415,19
4829,19
6040,19
6559,19
6906,19
7312,19
181,18
373,18
562,18
633,18
681,18
713,18
784,18
914,18
1255,18
1909,18
2068,18
2115,18
2401,18
2625,18
2649,18
2928,18
2946,18
3094,18
3167,18
3289,18
3438,18
3613,18
3673,18
3962,18
4011,18
4029,18
4248,18
4346,18
5456,18
6174,18
6920,18
6951,18
7484,18
132,17
990,17
1247,17
1401,17
1410,17
1582,17
1650,17
1864,17
1901,17
1993,17
2217,17
2636,17
2726,17
3006,17
3071,17
3097,17
3105,17
3267,17
3349,17
3585,17
3761,17
3842,17
4429,17
4449,17
4639,17
4660,17
4707,17
4761,17
5259,17
5535,17
5804,17
5910,17
6177,17
6663,17
6834,17
7174,17
7182,17
7223,17
7354,17
270,16
959,16
1231,16
1345,16
1477,16
1666,16
1679,16
1913,16
1972,16
2089,16
2112,16
2147,16
2358,16
2526,16
2632,16
3180,16
3351,16
3412,16
3544,16
3596,16
3661,16
3776,16
4114,16
4137,16
4195,16
4264,16
4484,16
4737,16
4987,16
5003,16
5239,16
5256,16
5586,16
5609,16
5893,16
6152,16
6788,16
6838,16
7185,16
7422,16
186,15
237,15
381,15
487,15
616,15
643,15
680,15
1050,15
1222,15
1443,15
1873,15
1892,15
1994,15
2246,15
2674,15
2741,15
2855,15
3019,15
3056,15
3384,15
3413,15
3430,15
3592,15
3633,15
4053,15
4172,15
4281,15
4441,15
4656,15
5170,15
5207,15
5274,15
5444,15
5528,15
5867,15
6277,15
6452,15
6480,15
6653,15
7163,15
7378,15
7414,15
17,14
43,14
298,14
481,14
486,14
488,14
506,14
724,14
777,14
807,14
942,14
1403,14
1474,14
1623,14
1798,14
1979,14
2100,14
2137,14
2179,14
2333,14
2389,14
2390,14
2449,14
2458,14
2608,14
2744,14
2948,14
3013,14
3175,14
3177,14
3317,14
3410,14
3488,14
3678,14
3802,14
3968,14
3979,14
3995,14
4390,14
4526,14
4558,14
4627,14
4747,14
4780,14
4959,14
5098,14
5999,14
7056,14
7306,14
7459,14
37,13
86,13
98,13
133,13
244,13
328,13
384,13
426,13
479,13
485,13
519,13
574,13
642,13
649,13
664,13
675,13
718,13
1108,13
1455,13
1724,13
1753,13
1826,13
1860,13
1900,13
2072,13
2206,13
2305,13
2398,13
2522,13
2553,13
2581,13
2798,13
2978,13
3066,13
3068,13
3125,13
3254,13
3350,13
3568,13
3687,13
3703,13
3885,13
4038,13
4136,13
4233,13
4597,13
4605,13
4730,13
4833,13
4967,13
5205,13
5257,13
5269,13
5602,13
5759,13
5764,13
6102,13
6169,13
6700,13
7240,13
7243,13
7372,13
47,12
157,12
206,12
354,12
393,12
429,12
598,12
612,12
635,12
655,12
674,12
732,12
830,12
934,12
984,12
1058,12
1105,12
1188,12
1312,12
1337,12
1415,12
1437,12
1674,12
1932,12
1948,12
1985,12
2028,12
2314,12
2315,12
2514,12
2537,12
2712,12
2724,12
2874,12
2921,12
2961,12
3029,12
3083,12
3131,12
3152,12
3649,12
3772,12
3816,12
3949,12
3956,12
4019,12
4206,12
4284,12
4288,12
4407,12
4417,12
4460,12
4498,12
4718,12
4818,12
4966,12
5295,12
5355,12
5500,12
5517,12
5628,12
5998,12
6204,12
6241,12
6409,12
7103,12
7190,12
7328,12
7398,12
7416,12
172,11
388,11
408,11
691,11
694,11
736,11
754,11
828,11
833,11
878,11
933,11
991,11
1059,11
1143,11
1165,11
1195,11
1293,11
1413,11
1488,11
1553,11
1587,11
1688,11
1695,11
1726,11
1840,11
1956,11
2007,11
2204,11
2227,11
2479,11
2486,11
2521,11
2613,11
2691,11
2802,11
2962,11
2972,11
3215,11
3240,11
3246,11
3268,11
3615,11
3620,11
3652,11
3766,11
3860,11
3875,11
3958,11
4010,11
4494,11
4548,11
4803,11
4898,11
5326,11
5329,11
5474,11
5515,11
5596,11
5606,11
5607,11
5667,11
5817,11
5831,11
6465,11
6714,11
6896,11
6913,11
6977,11
7002,11
7037,11
7231,11
7245,11
18,10
148,10
357,10
436,10
480,10
517,10
659,10
678,10
690,10
748,10
832,10
1027,10
1095,10
1185,10
1226,10
1240,10
1365,10
1418,10
1440,10
1586,10
1813,10
1966,10
2130,10
2176,10
2295,10
2297,10
2423,10
2531,10
2685,10
2738,10
2784,10
2788,10
2837,10
2883,10
2902,10
2965,10
3002,10
3057,10
3098,10
3101,10
3161,10
3172,10
3639,10
3715,10
3867,10
3942,10
4041,10
4073,10
4095,10
4115,10
4405,10
4506,10
4842,10
4918,10
5314,10
5468,10
5645,10
5683,10
5747,10
5763,10
5783,10
5791,10
5795,10
6196,10
6384,10
6458,10
6612,10
6679,10
6726,10
6766,10
6775,10
7193,10
40,9
125,9
191,9
231,9
353,9
391,9
442,9
739,9
779,9
804,9
815,9
899,9
929,9
978,9
987,9
1273,9
1302,9
1383,9
1425,9
1453,9
1723,9
1731,9
1745,9
1974,9
1981,9
2005,9
2079,9
2190,9
2219,9
2250,9
2258,9
2348,9
2438,9
2459,9
2470,9
2575,9
2593,9
2659,9
2663,9
2664,9
2768,9
2803,9
2841,9
2906,9
2956,9
2963,9
3081,9
3093,9
3136,9
3250,9
3495,9
3507,9
3530,9
3595,9
3626,9
3778,9
3784,9
3823,9
4042,9
4265,9
4274,9
4340,9
4395,9
4401,9
4413,9
4636,9
4646,9
4685,9
4796,9
4808,9
4834,9
4963,9
4964,9
5077,9
5086,9
5087,9
5160,9
5208,9
5228,9
5573,9
5660,9
5758,9
5991,9
6042,9
6057,9
6237,9
6634,9
6733,9
6837,9
6999,9
7000,9
7070,9
7075,9
7109,9
7290,9
7296,9
7297,9
7396,9
68,8
143,8
174,8
288,8
575,8
603,8
606,8
632,8
648,8
652,8
676,8
759,8
769,8
780,8
782,8
787,8
796,8
854,8
957,8
996,8
1004,8
1015,8
1028,8
1125,8
1228,8
1283,8
1291,8
1346,8
1458,8
1608,8
1766,8
1890,8
1940,8
1967,8
1991,8
2096,8
2202,8
2274,8
2378,8
2429,8
2601,8
2624,8
2629,8
2665,8
2669,8
2739,8
2748,8
2765,8
2861,8
2919,8
2991,8
3004,8
3061,8
3090,8
3122,8
3170,8
3218,8
3258,8
3339,8
3366,8
3367,8
3420,8
3423,8
3463,8
3468,8
3480,8
3645,8
3934,8
3948,8
4049,8
4086,8
4123,8
4132,8
4343,8
4412,8
4458,8
4492,8
4524,8
4563,8
4585,8
4838,8
4942,8
4965,8
5172,8
5370,8
5467,8
5476,8
5569,8
5781,8
5792,8
5847,8
5872,8
6025,8
6035,8
6116,8
6176,8
6194,8
6314,8
6439,8
6443,8
6490,8
6551,8
6611,8
6624,8
6897,8
7013,8
7199,8
7343,8
7448,8
7507,8
55,7
113,7
259,7
332,7
345,7
348,7
367,7
383,7
430,7
498,7
503,7
535,7
545,7
597,7
608,7
670,7
751,7
902,7
1084,7
1111,7
1227,7
1236,7
1299,7
1424,7
1451,7
1510,7
1546,7
1637,7
1639,7
1691,7
1696,7
1850,7
1944,7
1952,7
1990,7
2015,7
2039,7
2052,7
2071,7
2077,7
2164,7
2205,7
2221,7
2225,7
2249,7
2276,7
2414,7
2525,7
2583,7
2655,7
2701,7
2736,7
2801,7
2850,7
2865,7
2891,7
2923,7
2933,7
2974,7
2994,7
2995,7
3030,7
3086,7
3164,7
3192,7
3237,7
3329,7
3383,7
3501,7
3529,7
3589,7
3880,7
4032,7
4060,7
4076,7
4163,7
4296,7
4306,7
4358,7
4414,7
4428,7
4602,7
4613,7
4632,7
4706,7
4820,7
4882,7
4919,7
5035,7
5076,7
5105,7
5195,7
5204,7
5280,7
5284,7
5298,7
5335,7
5555,7
5599,7
5601,7
5615,7
5657,7
5706,7
5851,7
5951,7
6131,7
6180,7
6213,7
6236,7
6286,7
6296,7
6454,7
6560,7
6631,7
6639,7
6747,7
6832,7
7024,7
7065,7
7085,7
7092,7
7196,7
7334,7
7335,7
7338,7
7363,7
23,6
149,6
163,6
214,6
304,6
414,6
435,6
571,6
611,6
615,6
636,6
651,6
704,6
722,6
735,6
749,6
783,6
785,6
801,6
813,6
822,6
823,6
973,6
1019,6
1065,6
1067,6
1115,6
1119,6
1136,6
1140,6
1146,6
1149,6
1284,6
1292,6
1297,6
1301,6
1307,6
1347,6
1369,6
1370,6
1427,6
1428,6
1569,6
1572,6
1690,6
1733,6
1763,6
1803,6
1804,6
1938,6
1960,6
1963,6
1969,6
2000,6
2013,6
2029,6
2056,6
2105,6
2118,6
2121,6
2131,6
2133,6
2142,6
2291,6
2384,6
2405,6
2469,6
2614,6
2653,6
2693,6
2697,6
2702,6
2836,6
2859,6
2860,6
2878,6
2899,6
2907,6
2912,6
2926,6
2930,6
2955,6
2985,6
3021,6
3028,6
3075,6
3088,6
3207,6
3321,6
3341,6
3429,6
3446,6
3461,6
3478,6
3482,6
3487,6
3489,6
3528,6
3562,6
3602,6
3646,6
3668,6
3720,6
3723,6
3729,6
3739,6
3892,6
3938,6
3941,6
3953,6
3975,6
3999,6
4002,6
4025,6
4094,6
4145,6
4160,6
4262,6
4268,6
4332,6
4354,6
4369,6
4425,6
4426,6
4431,6
4485,6
4490,6
4574,6
4583,6
4637,6
4689,6
4793,6
4805,6
4923,6
5214,6
5249,6
5294,6
5315,6
5339,6
5371,6
5382,6
5437,6
5462,6
5502,6
5846,6
5894,6
5896,6
5974,6
5987,6
6036,6
6041,6
6072,6
6080,6
6084,6
6115,6
6162,6
6281,6
6307,6
6350,6
6359,6
6378,6
6387,6
6392,6
6399,6
6422,6
6527,6
6533,6
6555,6
6556,6
6695,6
6831,6
6849,6
6871,6
6961,6
6973,6
7020,6
7106,6
7112,6
7151,6
7159,6
7237,6
7270,6
7413,6
7577,6
62,5
192,5
212,5
225,5
226,5
232,5
323,5
335,5
352,5
420,5
446,5
578,5
712,5
717,5
719,5
723,5
726,5
786,5
894,5
912,5
947,5
975,5
983,5
988,5
1038,5
1087,5
1121,5
1201,5
1243,5
1261,5
1336,5
1452,5
1478,5
1504,5
1513,5
1522,5
1544,5
1561,5
1624,5
1625,5
1654,5
1786,5
1828,5
1830,5
1856,5
1893,5
1921,5
1937,5
1954,5
1962,5
1982,5
2025,5
2149,5
2193,5
2256,5
2350,5
2499,5
2551,5
2573,5
2661,5
2671,5
2707,5
2763,5
2770,5
2780,5
2832,5
2857,5
2910,5
2915,5
2918,5
2951,5
2952,5
2964,5
2967,5
3037,5
3050,5
3054,5
3082,5
3115,5
3196,5
3204,5
3211,5
3278,5
3346,5
3409,5
3448,5
3452,5
3460,5
3486,5
3547,5
3682,5
3718,5
3800,5
3913,5
3950,5
4006,5
4026,5
4082,5
4090,5
4111,5
4118,5
4152,5
4159,5
4201,5
4261,5
4277,5
4299,5
4344,5
4352,5
4367,5
4372,5
4393,5
4436,5
4451,5
4466,5
4486,5
4497,5
4568,5
4570,5
4610,5
4638,5
4648,5
4705,5
4733,5
4759,5
4816,5
5017,5
5034,5
5165,5
5202,5
5232,5
5266,5
5297,5
5299,5
5360,5
5430,5
5452,5
5459,5
5508,5
5534,5
5650,5
5746,5
5770,5
5785,5
5799,5
5803,5
5826,5
5868,5
5922,5
5967,5
6037,5
6097,5
6127,5
6139,5
6193,5
6195,5
6343,5
6345,5
6383,5
6386,5
6407,5
6460,5
6468,5
6474,5
6497,5
6567,5
6576,5
6581,5
6642,5
6707,5
6737,5
6769,5
6782,5
6827,5
6879,5
6881,5
6948,5
6966,5
7087,5
7090,5
7137,5
7139,5
7287,5
7361,5
61,4
90,4
94,4
152,4
154,4
188,4
193,4
199,4
293,4
314,4
365,4
461,4
534,4
673,4
687,4
695,4
696,4
708,4
709,4
715,4
727,4
745,4
757,4
767,4
778,4
792,4
806,4
808,4
820,4
840,4
849,4
858,4
862,4
867,4
882,4
976,4
1009,4
1020,4
1035,4
1055,4
1061,4
1076,4
1098,4
1104,4
1114,4
1134,4
1145,4
1177,4
1179,4
1210,4
1265,4
1288,4
1289,4
1316,4
1319,4
1324,4
1332,4
1364,4
1379,4
1395,4
1429,4
1471,4
1503,4
1617,4
1620,4
1642,4
1701,4
1777,4
1789,4
1806,4
1865,4
1884,4
1917,4
1919,4
1931,4
1936,4
2098,4
2108,4
2114,4
2135,4
2140,4
2163,4
2203,4
2207,4
2211,4
2242,4
2364,4
2374,4
2406,4
2415,4
2417,4
2430,4
2431,4
2566,4
2594,4
2598,4
2656,4
2708,4
2716,4
2761,4
2785,4
2804,4
2815,4
2835,4
2922,4
2938,4
2947,4
2957,4
2966,4
2973,4
3036,4
3041,4
3044,4
3058,4
3084,4
3132,4
3160,4
3232,4
3243,4
3280,4
3291,4
3297,4
3309,4
3311,4
3340,4
3364,4
3365,4
3371,4
3402,4
3497,4
3569,4
3570,4
3590,4
3600,4
3616,4
3640,4
3663,4
3669,4
3697,4
3735,4
3745,4
3825,4
3832,4
3841,4
3869,4
3883,4
3963,4
3970,4
3978,4
3980,4
3986,4
3988,4
3990,4
3996,4
4003,4
4007,4
4027,4
4045,4
4050,4
4083,4
4140,4
4167,4
4174,4
4175,4
4197,4
4208,4
4211,4
4222,4
4226,4
4234,4
4249,4
4258,4
4336,4
4355,4
4374,4
4378,4
4402,4
4406,4
4450,4
4457,4
4467,4
4481,4
4487,4
4509,4
4516,4
4539,4
4551,4
4552,4
4618,4
4671,4
4672,4
4683,4
4717,4
4746,4
4755,4
4777,4
4782,4
4784,4
4809,4
4821,4
4828,4
4855,4
4874,4
4880,4
4894,4
4922,4
4945,4
4958,4
5012,4
5023,4
5041,4
5057,4
5081,4
5107,4
5111,4
5127,4
5140,4
5145,4
5152,4
5215,4
5236,4
5237,4
5287,4
5289,4
5331,4
5358,4
5362,4
5379,4
5479,4
5553,4
5558,4
5566,4
5632,4
5634,4
5680,4
5697,4
5716,4
5843,4
5864,4
5911,4
5913,4
5914,4
5971,4
6018,4
6020,4
6023,4
6026,4
6051,4
6130,4
6197,4
6224,4
6230,4
6290,4
6323,4
6352,4
6368,4
6401,4
6410,4
6418,4
6427,4
6430,4
6433,4
6447,4
6451,4
6532,4
6546,4
6599,4
6608,4
6614,4
6678,4
6702,4
6749,4
6829,4
6847,4
6848,4
6850,4
6873,4
6877,4
6878,4
6932,4
6945,4
6991,4
7091,4
7172,4
7177,4
7258,4
7292,4
7342,4
7345,4
7399,4
7430,4
7432,4
7497,4
42,3
45,3
92,3
146,3
160,3
170,3
182,3
185,3
187,3
209,3
219,3
223,3
264,3
330,3
337,3
360,3
366,3
382,3
399,3
411,3
421,3
427,3
443,3
444,3
466,3
472,3
475,3
477,3
489,3
490,3
493,3
521,3
530,3
556,3
557,3
568,3
604,3
609,3
641,3
656,3
661,3
662,3
667,3
689,3
697,3
701,3
702,3
706,3
720,3
731,3
737,3
747,3
763,3
770,3
776,3
800,3
809,3
825,3
829,3
839,3
859,3
881,3
905,3
909,3
932,3
972,3
1053,3
1068,3
1078,3
1088,3
1102,3
1144,3
1151,3
1184,3
1198,3
1209,3
1246,3
1257,3
1270,3
1308,3
1315,3
1317,3
1339,3
1341,3
1342,3
1384,3
1386,3
1399,3
1444,3
1525,3
1550,3
1554,3
1584,3
1603,3
1607,3
1648,3
1670,3
1676,3
1678,3
1681,3
1682,3
1712,3
1721,3
1754,3
1759,3
1805,3
1809,3
1870,3
1878,3
1899,3
1928,3
1934,3
1943,3
1976,3
1986,3
2009,3
2011,3
2027,3
2040,3
2042,3
2064,3
2125,3
2132,3
2151,3
2156,3
2160,3
2165,3
2166,3
2174,3
2177,3
2191,3
2200,3
2222,3
2240,3
2248,3
2255,3
2257,3
2264,3
2289,3
2298,3
2317,3
2320,3
2352,3
2371,3
2373,3
2375,3
2376,3
2385,3
2392,3
2395,3
2412,3
2425,3
2427,3
2457,3
2481,3
2483,3
2497,3
2507,3
2549,3
2560,3
2563,3
2576,3
2586,3
2612,3
2657,3
2684,3
2719,3
2722,3
2730,3
2731,3
2753,3
2799,3
2807,3
2816,3
2838,3
2851,3
2879,3
2887,3
2909,3
2911,3
2914,3
2916,3
2939,3
2940,3
2944,3
2959,3
2976,3
2980,3
2997,3
3016,3
3023,3
3040,3
3055,3
3059,3
3062,3
3064,3
3091,3
3103,3
3146,3
3153,3
3154,3
3165,3
3186,3
3194,3
3230,3
3249,3
3272,3
3295,3
3337,3
3450,3
3457,3
3484,3
3506,3
3516,3
3543,3
3545,3
3594,3
3611,3
3629,3
3630,3
3665,3
3701,3
3765,3
3771,3
3845,3
3879,3
3891,3
3912,3
3937,3
3940,3
3964,3
